# number of customers + 1 (depot stored as last "customer") [int nC]
41
# customer IDs (depot gets ID -1) [int* customerIDs]
1873 1115 1525 1548 968 1913 1533 1554 1505 841 1172 1241 615 1359 2145 1900 809 1953 1704 1825 2119 1857 116 2168 0 1889 1516 1910 1872 1981 1842 1333 1521 71 1251 1913 1577 1682 1357 509 4524 
56 1839 632 1027 957 107 1097 1043 653 1586 898 967 1373 800 646 67 1554 207 929 577 480 48 1892 670 1819 0 737 684 22 202 198 961 762 1858 977 179 578 1058 618 1795 5834 
762 1668 441 1701 599 796 1771 1717 421 1241 518 587 1015 376 1180 713 1209 839 1603 1247 1013 710 1534 1203 1461 741 0 1332 744 891 648 603 160 1500 597 712 493 526 974 1437 5626 
674 1404 950 592 1548 590 662 608 946 1456 1292 1361 1400 1321 429 681 1478 611 494 117 502 743 1937 452 1908 695 1342 0 717 620 650 1586 1371 1902 1371 687 1002 1663 617 1840 5399 
81 1864 610 1052 935 132 1122 1068 630 1577 876 945 1351 778 671 60 1545 232 954 602 505 48 1870 695 1797 24 734 709 0 227 198 939 740 1836 955 178 556 1058 642 1773 5859 
189 1781 763 969 1082 105 1038 985 784 1655 1022 1091 1469 924 588 196 1624 153 870 519 421 258 2006 612 1943 210 841 626 232 0 199 1085 886 1972 1101 235 709 1162 687 1910 5776 
225 1789 611 977 929 164 1047 993 632 1571 870 939 1345 772 596 122 1539 115 879 527 430 154 1864 620 1791 184 627 634 182 182 0 933 734 1830 949 32 557 948 751 1767 5784 
984 1516 750 1796 448 1052 1782 1802 730 1089 540 595 864 474 1398 1012 1058 1065 1829 1477 1231 969 1382 1421 1296 1000 627 1584 984 1132 954 0 633 1343 583 1024 802 715 1079 1286 5474 
786 1688 461 1728 619 854 1798 1744 441 1261 538 607 1035 396 1199 813 1229 866 1630 1267 1033 771 1554 1223 1481 802 173 1352 785 934 755 623 0 1520 617 826 513 670 993 1457 5646 
1871 1097 1508 1530 950 1895 1515 1536 1487 823 1154 1223 597 1342 2127 1898 791 1951 1686 1807 2117 1855 45 2150 55 1887 1514 1892 1870 1963 1840 1349 1519 0 1233 1911 1560 1680 1339 491 4496 
1007 1407 555 1657 386 1075 1642 1663 535 980 92 25 754 389 1421 1035 949 1088 1690 1313 1254 992 1287 1444 1259 1023 604 1398 1006 1155 976 569 610 1253 0 1047 607 818 845 1191 5365 
201 1816 646 1004 964 181 1074 1020 667 1606 905 974 1380 807 623 98 1575 142 906 554 457 131 1899 647 1826 161 686 661 158 209 34 968 769 1865 984 0 592 1007 728 1802 5811 
543 1695 54 1385 815 611 1454 1401 74 1268 495 564 1042 488 1023 601 1236 690 1286 909 856 589 1575 1047 1546 565 521 994 540 706 579 808 526 1541 574 650 0 941 802 1478 5653 
1083 1858 865 2022 789 1116 2091 2038 845 1431 768 824 1205 662 1511 1033 1399 1159 1923 1571 1344 1030 1724 1534 1651 1061 532 1679 1064 1211 968 705 667 1690 812 1032 917 0 1308 1627 5816 
606 1464 762 1016 999 629 1085 1032 758 1037 743 812 851 772 860 680 1005 728 918 541 934 675 1388 884 1359 626 988 625 649 696 791 1055 993 1353 822 798 814 1268 0 1291 5465 
1820 1046 1456 1479 899 1844 1464 1485 1436 772 1103 1172 546 1290 2075 1847 740 1900 1635 1756 2066 1804 532 2099 504 1836 1462 1840 1819 1912 1789 1298 1468 498 1182 1860 1508 1629 1288 0 4283 
5797 4852 5636 4876 5079 5714 4813 4892 5616 4757 5283 5352 4628 5470 5552 5805 4779 5734 4970 5247 5626 5867 4393 5576 4405 5818 5643 5355 5840 5744 5774 5478 5648 4373 5362 5810 5688 5809 5468 4264 0 
# average travel time matrix between customers (incl. depot as last customer) [int** t_travel]
0 1828 604 1007 928 89 1076 1023 624 1562 854 924 1342 772 629 107 1530 187 909 558 463 101 1866 652 1797 52 728 667 74 183 245 933 735 1831 934 225 550 1059 600 1769 5778 
1812 0 1652 832 1120 1727 813 837 1631 425 1309 1378 661 1494 1566 1817 447 1748 983 1261 1639 1881 1184 1590 1155 1833 1686 1370 1855 1758 1787 1519 1693 1149 1389 1823 1704 1851 1455 1087 4837 
596 1629 0 1330 753 664 1399 1346 20 1197 427 496 973 421 1082 654 1165 750 1232 856 916 638 1509 1106 1480 619 461 942 593 759 636 733 467 1474 507 695 52 872 748 1412 5568 
1021 841 1341 0 1416 936 137 50 1336 891 1572 1641 957 1700 776 1026 913 957 192 470 848 1091 1566 799 1537 1042 1688 579 1064 967 996 1815 1739 1531 1651 1032 1393 2008 1003 1469 4875 
987 1147 750 1426 0 1055 1406 1431 730 715 459 391 488 557 1406 1015 683 1074 1577 1483 1241 973 1012 1430 984 1004 627 1585 986 1141 959 460 633 977 379 1025 802 792 1034 915 5083 
85 1739 675 918 1000 0 987 934 696 1578 926 995 1392 844 540 91 1546 98 820 469 374 155 1933 563 1869 106 790 578 128 94 162 1005 807 1898 1005 198 622 1111 615 1835 5689 
1079 830 1400 156 1405 994 0 173 1394 880 1561 1630 947 1744 834 1084 902 1015 250 528 906 1149 1555 857 1527 1100 1746 637 1122 1025 1054 1804 1797 1520 1640 1090 1451 2067 1061 1457 4828 
1039 834 1359 50 1409 953 173 0 1354 884 1565 1634 950 1717 793 1044 906 975 210 488 866 1109 1559 817 1530 1059 1705 597 1082 984 1014 1808 1757 1524 1645 1050 1411 2026 1021 1462 4893 
616 1608 21 1317 733 685 1385 1333 0 1177 407 476 952 401 1103 674 1145 771 1218 843 937 659 1489 1127 1460 639 440 929 614 779 656 713 447 1454 487 716 73 851 735 1391 5548 
1561 442 1233 891 701 1586 872 896 1212 0 890 959 242 1076 1626 1637 28 1684 1042 1321 1699 1613 851 1650 822 1582 1267 1429 1604 1657 1600 1100 1274 816 970 1665 1285 1432 1036 754 4763 
919 1331 467 1581 478 988 1562 1586 446 899 0 89 675 309 1338 948 868 1006 1606 1230 1173 905 1212 1362 1183 936 524 1316 919 1073 892 521 531 1177 99 957 519 770 763 1114 5270 
988 1400 536 1650 406 1057 1631 1655 515 968 84 0 745 378 1407 1017 937 1075 1675 1300 1241 974 1281 1431 1252 1006 593 1385 988 1142 961 584 600 1246 27 1026 588 833 833 1184 5340 
1368 671 1018 950 477 1392 932 955 997 239 675 744 0 860 1630 1432 208 1484 1102 1310 1657 1390 627 1653 599 1388 1044 1395 1403 1463 1376 876 1050 592 755 1441 1070 1209 842 529 4599 
761 1507 375 1654 547 829 1723 1670 354 1075 306 375 851 0 1180 790 1044 849 1556 1180 1015 747 1387 1204 1359 779 311 1266 761 915 734 492 317 1352 385 799 427 620 788 1290 5446 
632 1589 1127 768 1445 546 837 784 1147 1639 1371 1440 1629 1289 0 637 1661 567 670 319 329 701 2168 23 2140 652 1200 428 674 577 606 1450 1252 2134 1450 642 1073 1521 852 2072 5539 
100 1821 655 1000 973 82 1069 1016 675 1591 899 968 1387 817 622 0 1559 181 902 551 457 96 1911 646 1842 63 700 660 60 177 138 978 780 1876 978 118 601 1021 629 1814 5771 
1533 463 1205 912 672 1557 893 917 1184 32 862 931 214 1047 1647 1608 0 1656 1064 1342 1719 1585 822 1671 794 1554 1239 1451 1576 1629 1572 1072 1245 788 942 1637 1257 1404 1008 725 4784 
176 1762 738 941 1056 91 1009 957 758 1669 982 1052 1470 900 563 181 1637 0 842 492 397 246 1994 586 1926 197 814 600 219 139 113 1062 864 1959 1062 149 684 1136 707 1897 5712 
931 1015 1251 194 1590 846 263 210 1247 1064 1582 1652 1131 1610 686 936 1086 867 0 380 758 1001 1740 709 1711 952 1598 489 974 877 906 1848 1650 1704 1662 942 1303 1919 913 1642 4965 
569 1295 871 474 1462 484 542 489 866 1345 1202 1271 1309 1230 324 575 1366 505 375 0 396 639 1850 347 1821 590 1236 109 613 514 544 1486 1286 1815 1281 580 923 1557 533 1752 5245 
457 1665 952 844 1270 371 912 860 972 1715 1196 1266 1684 1114 323 462 1736 393 745 395 0 526 2208 346 2140 478 1026 504 500 402 432 1276 1077 2173 1276 468 898 1347 927 2111 5615 
101 1892 617 1071 936 153 1139 1087 638 1576 862 931 1350 780 693 89 1544 251 973 622 527 0 1874 717 1805 45 709 731 49 248 172 941 743 1839 941 152 563 1030 664 1776 5842 
1910 1146 1542 1580 997 1935 1560 1584 1521 869 1199 1269 642 1384 2173 1952 837 2011 1731 1853 2177 1910 0 2196 98 1929 1564 1938 1923 2006 1897 1396 1570 42 1279 1961 1594 1729 1385 535 4500 
653 1611 1148 790 1466 568 859 806 1168 1661 1392 1462 1650 1311 23 658 1682 589 692 341 351 723 2190 0 2162 674 1222 449 696 598 628 1472 1273 2155 1472 664 1094 1542 873 2093 5561 
1877 1120 1516 1553 971 1909 1534 1558 1495 842 1173 1242 616 1358 2146 1907 810 1965 1704 1826 2131 1864 113 2170 0 1895 1518 1912 1878 1980 1851 1340 1525 69 1252 1916 1568 1683 1359 509 4503 
55 1846 631 1025 959 107 1094 1041 652 1580 885 954 1372 803 647 66 1549 206 927 576 482 49 1897 671 1828 0 737 685 22 202 199 964 766 1862 965 180 577 1058 619 1800 5796 
761 1671 446 1698 599 796 1766 1713 425 1239 514 584 1012 377 1187 714 1208 837 1599 1247 1022 710 1537 1211 1468 741 0 1337 744 890 647 604 162 1502 594 709 498 522 963 1440 5608 
675 1411 959 590 1551 589 659 606 954 1461 1290 1359 1398 1318 429 680 1483 611 492 117 501 744 1938 453 1909 695 1341 0 718 620 650 1588 1375 1903 1370 686 1011 1662 620 1840 5361 
80 1872 609 1051 936 132 1119 1066 629 1577 862 932 1350 780 672 60 1545 231 952 601 507 49 1874 696 1806 25 734 710 0 227 198 942 744 1839 942 178 555 1058 643 1777 5821 
190 1789 767 968 1086 104 1036 983 788 1650 1012 1081 1465 930 589 195 1619 154 869 518 424 259 2005 613 1955 210 841 627 233 0 199 1091 893 1970 1091 235 714 1162 688 1908 5738 
224 1797 616 976 935 164 1045 992 637 1575 861 930 1349 779 598 124 1543 116 878 527 433 156 1873 622 1804 186 628 636 185 183 0 940 742 1838 940 32 562 949 752 1775 5747 
989 1519 750 1798 447 1058 1779 1802 729 1087 541 593 860 476 1409 1018 1055 1077 1837 1486 1243 975 1384 1432 1296 1007 629 1595 989 1144 962 0 636 1342 581 1027 802 717 1076 1287 5455 
785 1687 461 1731 614 854 1799 1747 441 1255 530 599 1028 393 1204 814 1223 872 1632 1266 1039 771 1552 1228 1484 803 172 1352 785 940 758 619 0 1517 609 822 513 671 978 1455 5623 
1868 1104 1500 1537 955 1892 1518 1542 1479 826 1157 1226 599 1342 2130 1910 794 1968 1688 1810 2134 1867 44 2154 56 1886 1521 1896 1881 1964 1854 1354 1528 0 1236 1919 1552 1686 1343 492 4477 
998 1410 545 1660 386 1067 1640 1664 525 978 93 25 754 388 1417 1027 947 1085 1685 1309 1251 984 1290 1440 1262 1015 603 1395 997 1152 970 564 610 1255 0 1035 597 813 842 1193 5349 
201 1824 646 1003 964 182 1071 1019 667 1605 890 959 1378 808 625 100 1573 143 904 554 459 132 1902 648 1834 163 684 662 161 209 34 969 772 1868 970 0 592 1005 729 1805 5774 
543 1682 54 1384 807 612 1452 1400 74 1251 481 551 1027 474 1030 601 1219 698 1285 910 865 586 1563 1054 1534 566 515 996 541 707 584 787 521 1528 561 643 0 926 802 1466 5622 
1081 1857 863 2017 784 1115 2086 2034 842 1425 763 816 1198 659 1511 1033 1393 1157 1919 1568 1346 1030 1722 1535 1653 1061 529 1677 1064 1210 966 701 669 1687 804 1029 915 0 1295 1625 5793 
598 1463 765 1013 999 622 1082 1029 760 1031 738 807 846 766 860 673 999 720 915 540 932 667 1385 883 1357 618 981 625 640 693 784 1044 987 1351 818 791 817 1261 0 1288 5444 
1817 1053 1449 1487 904 1842 1467 1491 1428 776 1106 1175 549 1291 2079 1859 744 1918 1638 1760 2084 1816 535 2103 506 1836 1471 1845 1831 1913 1803 1304 1477 500 1186 1869 1501 1636 1293 0 4267 
5762 4848 5609 4840 5064 5677 4776 4856 5588 4752 5266 5335 4618 5451 5516 5767 4773 5698 4933 5211 5589 5831 4370 5540 4382 5783 5630 5320 5805 5707 5737 5463 5637 4350 5345 5773 5661 5795 5452 4245 0 
# max. deviation of (average) travel time matrix between customers (incl. depot as last customer) [int** t_travel_maxDev]
0 17 6 0 6 2 1 0 6 4 13 12 4 11 2 3 4 1 0 0 5 1 13 3 22 0 8 2 0 2 4 8 9 13 12 3 5 6 5 12 36 
3 0 8 6 8 0 0 2 8 6 9 9 6 8 0 1 6 1 1 1 1 4 9 0 10 2 16 3 3 0 1 12 16 9 8 1 8 12 13 8 14 
2 12 0 1 8 4 1 1 0 17 14 14 15 13 9 3 17 13 1 2 11 3 12 9 12 4 6 4 4 4 6 21 5 13 13 7 0 15 1 12 31 
4 16 20 0 14 1 1 0 19 10 21 21 12 4 1 2 10 2 1 2 2 4 17 1 17 3 3 4 4 1 1 17 11 16 22 1 20 5 10 16 36 
6 5 7 6 0 8 3 1 5 2 3 1 3 6 11 7 2 15 3 11 13 5 7 11 6 5 7 9 8 15 9 3 9 6 1 3 7 4 4 6 19 
3 15 8 1 8 0 2 1 7 4 11 11 4 12 0 0 4 1 1 0 3 3 10 1 24 2 1 0 3 0 0 10 11 9 11 0 7 2 9 10 37 
1 14 16 1 12 1 0 3 16 8 19 19 9 13 1 2 7 1 2 1 1 1 14 1 14 0 1 1 1 1 1 15 8 14 19 2 17 1 7 14 36 
4 16 20 0 14 2 1 0 19 10 21 21 12 3 2 0 10 2 0 2 2 4 17 1 17 4 4 4 4 2 1 17 11 16 21 0 20 5 10 16 35 
4 12 1 1 7 5 3 1 0 16 14 14 15 13 10 5 16 14 2 0 13 2 11 10 12 6 6 2 5 6 8 20 4 12 13 6 1 15 1 12 30 
7 6 12 9 2 5 0 4 12 0 2 2 1 3 2 5 1 6 0 2 2 7 5 1 5 6 9 5 7 6 11 5 10 4 2 2 12 6 6 4 13 
10 6 10 8 2 9 2 4 11 3 0 0 1 2 5 8 3 3 6 5 4 9 7 5 7 9 2 4 9 4 6 3 1 6 1 12 10 3 4 7 17 
10 8 9 9 2 8 2 5 10 3 0 0 1 1 5 8 2 3 5 3 4 8 8 4 8 8 2 3 9 3 6 5 0 7 0 12 9 5 2 7 16 
5 8 12 9 3 5 0 5 13 2 2 2 0 4 7 9 1 10 0 8 16 7 5 8 5 5 9 11 10 8 12 6 11 5 1 3 12 6 8 5 15 
1 2 12 14 6 3 15 14 13 7 4 4 6 0 6 1 7 10 14 13 8 2 3 6 3 2 1 12 2 10 4 3 2 3 4 3 12 2 13 3 21 
0 13 4 3 4 2 3 3 4 7 11 11 3 9 0 2 7 1 3 2 3 0 8 0 8 0 1 0 1 1 2 6 7 7 11 2 3 1 5 6 39 
2 14 7 2 7 0 3 2 7 6 13 13 5 12 0 0 7 1 2 1 2 2 15 0 24 2 1 0 2 0 0 9 10 14 13 0 7 1 0 14 38 
5 7 10 9 3 4 1 5 11 0 3 3 0 2 2 4 0 5 0 3 3 7 6 2 6 5 10 5 5 6 11 6 11 5 2 3 10 6 7 5 13 
6 13 8 2 9 3 3 2 8 7 11 10 7 13 0 2 7 0 2 1 1 6 16 1 24 5 1 0 6 0 0 10 11 15 10 1 8 1 11 15 37 
3 15 19 2 13 1 0 2 17 10 5 4 11 4 0 2 10 1 0 1 2 3 16 1 16 2 2 3 3 1 2 9 10 16 5 2 19 3 9 16 35 
1 15 18 1 17 1 2 2 17 9 4 4 4 3 1 1 9 0 2 0 1 1 10 1 10 1 1 2 1 1 1 7 10 9 4 1 18 1 8 10 37 
3 15 8 1 9 1 3 1 8 9 10 9 7 13 0 0 9 1 2 0 0 4 16 1 24 3 3 1 3 1 1 10 11 15 9 0 8 4 8 15 37 
1 15 6 2 5 0 3 2 5 5 12 12 3 9 1 1 5 2 2 1 3 0 12 0 21 0 0 1 0 0 2 7 8 12 12 2 5 1 4 12 38 
5 12 8 12 9 7 5 9 9 5 6 6 4 6 9 15 5 24 4 10 22 13 0 10 0 7 15 13 16 10 17 12 17 0 6 9 8 12 10 3 19 
0 13 5 2 5 1 3 2 5 7 11 10 3 9 0 2 8 1 2 1 2 0 8 0 8 0 0 0 0 1 1 6 8 8 10 2 4 1 6 7 38 
8 11 9 12 8 6 4 8 10 5 5 5 3 4 9 7 5 17 4 10 15 6 3 9 0 6 8 12 8 9 10 14 9 2 6 1 9 5 9 2 21 
1 15 6 2 7 0 3 2 5 6 13 13 5 11 1 1 5 1 2 1 3 0 14 1 23 0 0 1 0 0 4 8 9 13 12 3 5 1 3 13 38 
1 9 7 3 3 0 5 4 6 3 4 3 3 6 6 0 2 2 4 0 8 1 10 6 19 1 0 8 2 1 1 4 3 9 3 3 7 4 11 9 18 
1 15 17 2 16 1 3 2 16 9 3 3 3 3 1 1 9 0 2 0 1 2 9 1 10 1 1 0 1 0 0 1 12 9 3 1 18 2 8 9 38 
1 15 5 1 7 1 3 2 5 6 14 13 5 11 2 0 6 1 2 1 3 1 14 1 22 0 4 2 0 1 0 8 9 13 13 0 4 2 4 13 38 
2 15 8 1 8 1 2 2 7 5 10 10 4 12 1 1 5 1 1 1 3 3 7 1 24 2 3 1 2 0 0 9 10 7 10 0 7 4 5 6 38 
1 16 9 1 8 1 2 1 8 8 9 9 6 12 2 1 8 2 1 0 3 1 15 1 24 1 3 2 3 1 0 10 11 15 9 0 8 4 2 15 37 
5 5 0 6 1 6 3 2 1 2 4 2 4 5 9 4 3 13 8 9 11 3 7 10 7 3 6 11 6 13 7 0 6 7 2 4 0 7 3 6 19 
1 2 1 1 5 0 1 1 0 6 8 8 7 3 3 2 6 7 2 1 4 3 4 2 12 3 1 2 0 6 1 4 0 3 8 4 2 5 15 3 23 
5 11 8 13 8 7 4 8 8 6 6 6 5 5 10 14 6 24 5 11 22 13 1 9 0 7 16 13 16 9 17 12 16 0 7 9 8 12 10 3 19 
9 7 10 9 2 8 2 5 10 2 1 0 1 1 4 8 2 3 5 4 4 8 8 5 8 8 1 3 9 3 6 5 0 8 0 12 10 5 3 7 16 
0 15 3 1 3 1 3 1 2 2 15 15 2 7 1 1 2 1 2 0 3 1 10 1 18 1 2 2 3 1 0 5 5 9 14 0 2 2 1 9 37 
2 13 0 1 8 4 2 1 0 17 14 13 15 14 8 3 17 13 2 3 10 3 12 8 12 4 6 5 4 3 6 21 5 13 13 7 0 15 2 12 31 
2 3 2 5 5 1 5 4 3 6 5 8 7 3 3 1 6 2 4 3 4 1 4 2 13 2 3 2 2 1 2 4 6 4 8 3 2 0 13 3 23 
8 2 10 3 8 7 3 3 9 6 5 5 5 6 0 7 6 8 3 1 2 8 3 1 2 8 7 3 9 3 7 11 6 2 4 7 10 7 0 3 21 
7 13 7 14 10 8 6 10 8 7 8 8 5 7 11 16 7 25 5 12 23 15 5 11 6 8 17 14 17 11 19 13 18 5 8 10 7 13 11 0 16 
35 18 27 36 15 37 37 36 28 16 17 17 11 19 36 38 16 36 37 36 37 36 23 36 23 35 13 35 35 37 37 15 12 23 17 37 27 14 16 19 0 
# indicator whether saturdays count as workdays (stored as 1 or 0 for "TRUE" or "FALSE", resp.) [SCIP_Bool workOnSaturdays]
0
# start date of planning period (stored as 4 integers: day, month, year, weekday) [date* startDate]
9 11 2020 0
# end date of planning period (stored as 4 integers: day, month, year, weekday) [date* endDate]
27 11 2020 4
# maximal number of delay events considered (in robust optimization) [int maxDelayEvents]
10
# number of workdays in planning period [int nDays]
5
# day properties (stored as 6 integers: index, shift_start, shift_end, break_start, break_end, break_length) [dayProperty* days]
0 21600 79200 39600 54000 1800
1 21600 79200 39600 54000 1800
2 21600 79200 39600 54000 1800
3 21600 79200 39600 54000 1800
4 21600 79200 39600 54000 1800
# day sizes (day, number of available customers on that day) [int* day_sizes]
0 34
1 35
2 28
3 33
4 30
# list of neighbor nodes of customers for each day in planning period [neighbor*** neighbors]
0 1 21 1 34 22 25 26 10 18 9 15 38 11 33 29 36 19 2 14 23 6 12 40 
0 2 2 32 4 9 29 11 15 19 27 6 12 40 
0 3 7 12 16 27 26 4 31 9 39 25 5 29 17 19 8 11 37 33 40 
0 4 2 33 35 7 28 30 32 3 12 21 26 18 11 17 13 6 14 23 4 37 16 24 40 
1 0 24 34 25 37 21 2 36 30 9 7 4 10 13 31 32 28 6 27 38 5 15 39 22 23 16 3 18 33 8 20 26 17 29 40 
1 1 3 7 13 20 8 30 37 28 21 22 34 0 9 18 10 26 25 33 11 38 15 12 6 19 14 23 2 36 29 40 
1 2 39 22 34 8 5 9 16 4 23 2 32 11 29 0 12 6 19 27 15 40 
1 3 3 36 35 28 20 32 30 18 24 10 38 14 22 16 12 7 9 39 4 27 31 26 0 33 19 11 8 5 17 29 25 37 40 
2 0 34 25 21 37 24 1 36 30 13 10 32 28 31 4 9 7 15 5 38 27 6 23 39 22 16 8 26 17 29 20 18 3 33 40 
2 1 10 9 18 11 38 36 29 19 12 14 23 6 40 
2 2 8 39 32 4 23 16 9 11 0 29 15 19 27 12 6 40 
2 4 10 34 15 31 19 20 27 33 35 7 32 28 0 30 12 3 26 11 21 18 17 13 6 4 37 14 23 16 24 40 
3 0 39 16 18 20 17 29 8 33 26 40 
3 1 7 20 5 17 35 39 13 30 8 31 37 1 28 21 0 22 34 18 9 25 10 26 38 15 33 11 6 19 14 23 29 12 2 36 40 
3 3 1 35 28 36 20 30 32 18 14 38 24 10 22 7 16 12 27 9 0 4 39 26 31 19 5 17 29 25 8 33 11 37 40 
3 4 2 33 7 35 12 30 0 28 32 18 21 11 26 17 6 13 14 23 16 4 24 37 40 
4 0 21 24 25 1 2 36 30 10 31 13 32 9 28 7 15 38 5 6 27 39 22 23 16 26 8 33 17 29 20 3 18 40 
4 2 8 39 32 16 9 2 23 11 0 29 12 15 6 19 27 40 
4 3 12 16 7 31 26 9 39 0 27 11 8 37 33 25 5 17 29 19 40 
4 4 13 16 37 24 14 23 40 
5 0 36 28 13 10 4 15 27 38 6 23 39 22 16 29 17 20 8 26 18 3 33 40 
5 1 17 35 20 13 3 7 39 30 8 31 37 28 21 1 0 34 22 25 26 18 10 9 15 38 11 33 29 19 14 23 36 2 6 12 40 
5 2 8 34 1 39 22 23 2 32 4 16 9 0 29 11 15 19 27 6 12 40 
5 3 12 0 27 26 31 9 39 29 17 25 19 8 11 37 33 40 
6 0 36 28 4 10 13 27 5 38 15 23 39 22 16 3 18 20 17 29 8 33 26 40 
6 1 18 9 10 38 11 19 14 23 12 29 2 36 40 
6 2 32 0 11 19 27 12 15 40 
6 4 17 13 14 23 16 4 24 37 40 
7 0 1 25 21 24 30 2 36 9 28 4 10 13 32 31 6 27 5 38 15 23 39 22 16 3 18 20 17 29 8 33 26 40 
7 1 3 20 5 17 35 39 13 30 8 31 37 1 28 21 0 22 34 18 9 25 10 26 38 15 33 11 6 19 14 23 12 29 2 36 40 
7 3 38 10 22 16 12 27 9 0 4 39 26 31 19 5 17 29 25 8 33 11 37 40 
7 4 19 20 2 33 35 3 12 30 0 28 32 18 21 11 26 17 6 13 14 23 16 4 24 37 40 
8 0 39 16 26 17 29 20 18 3 33 40 
8 1 13 5 17 20 3 7 30 31 37 28 21 1 34 0 22 10 26 25 9 18 11 15 38 33 2 36 29 19 12 14 23 6 40 
8 2 34 5 39 22 1 2 32 4 23 16 9 11 0 29 15 19 27 12 6 40 
8 3 12 26 0 31 27 9 39 11 25 5 17 29 19 37 33 40 
9 0 1 24 25 21 2 36 30 4 10 7 13 31 32 28 6 38 27 5 15 39 22 23 16 33 3 18 8 26 29 17 20 40 
9 1 22 34 0 10 18 26 25 33 11 38 15 12 6 2 36 19 14 23 29 40 
9 2 39 8 16 4 2 32 23 11 0 29 12 6 19 27 15 40 
9 3 16 12 7 4 39 31 26 27 0 33 11 8 19 37 25 5 29 17 40 
10 0 21 25 24 1 2 36 30 13 4 31 32 9 28 7 38 15 5 27 6 39 22 23 16 8 26 17 29 20 33 3 18 40 
10 1 34 0 22 26 9 25 18 11 38 15 33 2 36 12 29 19 14 23 6 40 
10 3 36 20 38 24 14 18 22 12 16 7 4 31 26 9 0 39 27 11 8 37 25 5 17 29 33 19 40 
10 4 34 2 31 15 20 33 19 27 35 7 32 12 30 28 0 3 11 26 21 18 17 13 6 4 37 16 24 14 23 40 
11 1 22 10 26 9 18 38 15 33 2 36 12 29 19 14 23 6 40 
11 2 4 2 32 9 0 29 12 15 19 27 6 40 
11 3 12 31 26 9 0 39 27 8 37 25 5 17 29 33 19 40 
11 4 35 7 30 28 0 26 21 18 17 13 6 4 37 16 24 14 23 40 
12 1 9 10 18 11 38 6 2 36 19 29 14 23 40 
12 2 32 11 0 6 19 27 15 40 
12 3 10 38 22 16 7 9 4 39 31 26 0 27 33 11 8 37 19 25 5 29 17 40 
12 4 33 2 7 35 3 32 0 30 28 11 26 18 21 17 13 6 16 4 24 37 14 23 40 
13 0 21 25 24 1 2 36 30 10 32 31 4 28 9 7 15 38 5 27 6 23 39 22 16 26 8 17 29 20 33 18 3 40 
13 1 35 5 17 20 39 3 7 8 31 37 30 21 28 1 34 0 22 10 26 25 9 18 11 15 38 33 2 36 12 29 14 19 23 6 40 
13 2 25 38 24 36 21 14 35 8 34 5 39 22 1 32 2 4 16 9 23 11 0 29 15 12 19 27 6 40 
13 4 17 6 4 37 16 14 23 24 40 
14 1 18 10 9 38 11 23 19 29 6 36 2 12 40 
14 2 25 38 13 24 21 36 35 5 8 34 1 39 22 23 2 32 4 9 16 29 0 11 19 27 15 6 12 40 
14 3 36 20 18 38 10 24 22 7 12 16 27 0 26 4 31 9 39 19 5 17 29 25 8 11 37 33 40 
14 4 13 23 4 37 16 24 40 
15 0 36 28 13 10 4 5 38 27 6 23 39 22 16 29 17 20 8 26 18 3 33 40 
15 1 22 26 18 10 9 38 11 33 29 19 36 14 23 2 6 12 40 
15 2 32 0 11 19 27 6 12 40 
15 4 20 19 27 2 10 31 34 33 35 7 28 0 30 32 3 12 21 26 18 11 17 13 6 14 23 4 37 16 24 40 
16 0 6 38 39 33 3 18 8 26 29 17 20 40 
16 2 39 8 9 4 2 32 23 11 0 29 12 6 19 27 15 40 
16 3 10 38 22 12 7 9 4 39 31 26 27 0 33 11 8 19 37 25 5 29 17 40 
16 4 13 4 24 37 14 23 40 
17 0 39 16 29 20 8 26 18 3 33 40 
17 1 5 35 20 13 3 7 39 30 8 31 37 28 21 1 0 34 22 25 26 18 10 9 15 38 11 33 29 19 14 23 36 2 6 12 40 
17 3 12 0 27 26 31 9 39 5 29 25 19 8 11 37 33 40 
17 4 0 28 26 11 13 6 14 23 4 37 16 24 40 
18 0 39 16 3 20 17 29 8 26 33 40 
18 1 0 34 22 25 9 10 26 38 15 11 33 6 19 14 23 29 12 2 36 40 
18 3 36 20 14 38 10 24 22 7 16 12 27 0 9 26 4 39 31 19 5 17 29 25 8 11 33 37 40 
18 4 7 35 30 0 28 21 26 11 17 6 13 14 23 16 4 24 37 40 
19 1 18 10 9 38 11 14 23 29 6 2 36 12 40 
19 2 32 0 11 27 6 15 12 40 
19 3 12 27 0 26 9 31 39 5 17 29 25 8 11 37 33 40 
19 4 27 20 15 2 10 34 31 33 7 35 3 30 0 28 32 12 18 21 26 11 17 6 13 14 23 16 4 37 24 40 
20 0 39 16 17 29 18 3 8 26 33 40 
20 1 5 17 35 3 7 13 39 30 8 31 37 28 21 1 0 34 22 25 18 26 10 9 15 38 11 33 14 23 19 29 36 6 2 12 40 
20 3 35 28 36 30 32 14 18 38 10 24 22 7 12 16 0 27 26 4 31 9 39 5 17 19 29 25 8 11 37 33 40 
20 4 19 15 27 2 10 34 31 33 35 7 30 0 28 3 32 12 21 18 26 11 17 6 13 14 23 4 37 16 24 40 
21 0 25 34 37 24 1 30 36 2 28 32 13 10 4 31 7 9 15 5 38 27 6 23 39 22 16 29 17 20 8 26 18 3 33 40 
